Date,AAPL,AMZN,DOW,G,INTC,INTU,NVDA,RS,SAM,SNP500
19/11/2009,29.23,130.539993,10425.33008,27.469999,19.4,30.120001,13.23,39.830002,15420,1106.439941
20/11/2009,28.450001,127.760002,10327.91016,26.950001,19.16,29.530001,12.68,38.900002,15460,1094.660034
23/11/2009,29,131.050003,10320.12988,27.139999,19.48,29.75,13.09,40.799999,15640,1094.859985
24/11/2009,29.332857,133.570007,10451.25,27.290001,19.440001,29.85,12.94,40.720001,15520,1105.829956
25/11/2009,29.342857,133.309998,10432.95996,27.23,19.49,29.4,13.07,41.5,15880,1106.48999
27/11/2009,28.459999,130.300003,10452.23047,27.4,18.91,29.07,12.6,39.630001,15920,1105.469971
30/11/2009,28.73,132.190002,10309.76953,27.74,19.110001,29.120001,12.84,40.790001,15200,1091.069946
01/12/2009,28.891428,136.940002,10343.82031,28.01,19.459999,29.360001,13.13,41.450001,15400,1098.890015
02/12/2009,28.422857,139.149994,10470.44043,27.91,19.700001,29.360001,13.35,40.830002,16120,1109.030029
03/12/2009,28.202858,143.619995,10455.62988,28.16,19.76,29.799999,13.88,42.200001,16200,1110.589966
04/12/2009,28.528572,143.419998,10368.57031,27.92,20.190001,29.5,14.09,42.709999,16040,1100.430054
07/12/2009,27.617144,138,10386.86035,27.85,20.209999,29.65,15.85,42.009998,16000,1105.52002
08/12/2009,27.051428,134.300003,10385.41992,27.879999,20.25,29.360001,15.83,42.23,16500,1103.040039
09/12/2009,27.325714,134.600006,10282.84961,27.629999,19.99,29.23,15.47,41,16380,1091.069946
10/12/2009,28.5,132.410004,10336,27.620001,20.16,29.73,15.8,41.889999,15860,1098.689941
11/12/2009,28.254286,136.070007,10403.41016,27.58,20.200001,30.17,15.54,42.029999,15820,1103.959961
14/12/2009,27.91,132.5,10471.28027,27.4,20.02,30,15.43,42.689999,15840,1107.839966
15/12/2009,27.975714,130.759995,10499.30957,27.709999,19.84,30.15,15.56,44.25,16140,1114.109985
16/12/2009,27.871429,130.929993,10449.80957,27.889999,19.5,30.23,16.209999,44.299999,16220,1108.609985
17/12/2009,27.751429,129.360001,10439.99023,27.76,19.24,30.120001,16.959999,43.990002,15560,1106.359985
18/12/2009,27.595715,127.910004,10309.38965,27.889999,19.209999,30.110001,16.969999,43.470001,15100,1097.859985
21/12/2009,28.007143,130.479996,10330.09961,28,19.98,30.530001,16.92,43.279999,15040,1105.310059
22/12/2009,28.491428,133.759995,10414.66992,28.040001,20.15,30.59,17.42,44.32,14560,1114.51001
23/12/2009,28.742857,134.800003,10464.32031,28.23,20.059999,30.67,18.049999,44.689999,14580,1118.839966
24/12/2009,29.078571,139.199997,10467.12012,28.49,20.200001,30.74,18.18,45.279999,15200,1121.079956
28/12/2009,30.245714,139.75,10517.91016,28.610001,20.41,30.879999,18.059999,45.650002,15000,1127.530029
29/12/2009,30.375713,141.289993,10547.83008,28.709999,20.41,30.959999,17.74,45.130001,15380,1128.550049
30/12/2009,29.832857,138.399994,10544.36035,28.73,20.25,30.84,18.190001,43.860001,15660,1125.530029
31/12/2009,30.447144,137.089996,10548.50977,28.959999,20.6,31.059999,18.709999,44.060001,15000,1126.599976
04/01/2010,30.49,136.25,10430.69043,28.85,20.790001,31.09,18.51,44.080002,14760,1116.560059
05/01/2010,30.657143,133.429993,10584.55957,28.889999,20.940001,30.76,18.42,45.48,15160,1132.660034
06/01/2010,30.625713,134.600006,10564.71973,29.15,20.809999,30.66,18.75,45.25,15000,1135.709961
07/01/2010,30.25,132.009995,10571.11035,29.110001,20.73,30.290001,18.780001,46.509998,14640,1136.27002
08/01/2010,30.042856,130.559998,10606.40039,29.360001,20.540001,30.33,18.360001,46.490002,14600,1140.52002
11/01/2010,30.4,132.619995,10620.30957,30,21.110001,30.93,18.65,49.029999,14820,1145.959961
12/01/2010,29.884285,128.990005,10662.86035,29.42,20.870001,30.99,18.02,46.900002,14980,1143.810059
13/01/2010,29.695715,127.900002,10628.08984,29.469999,20.719999,31.35,17.790001,46.919998,14880,1137.310059
14/01/2010,30.015715,129.139999,10680.16016,29.629999,21.110001,31.690001,17.690001,46.950001,14200,1145.680054
15/01/2010,30.132856,129.179993,10706.99023,29.4,21.389999,31.719999,17.5,45.799999,14660,1147.719971
19/01/2010,29.761429,126.309998,10608.37012,29.219999,20.9,31.379999,16.98,44.650002,14220,1136.030029
20/01/2010,30.701429,127.129997,10719.69043,29.51,20.99,31.530001,17.209999,46.299999,14380,1147.949951
21/01/2010,30.297142,127.260002,10603.91016,28.290001,21.15,31.209999,17.35,46.799999,14540,1138.680054
22/01/2010,29.540001,125.599998,10389.58008,28.709999,20.77,30.799999,16.85,44.860001,14620,1115.48999
25/01/2010,28.93,122.099998,10175.09961,28.74,20.24,30.200001,16.73,44.080002,14520,1092.400024
26/01/2010,29.421429,120.559998,10195.34961,28.48,20.18,30.280001,16.66,43.009998,14540,1095.800049
27/01/2010,29.549999,121.029999,10194.29004,28.450001,20,29.889999,16.200001,42.23,14680,1091.939941
28/01/2010,29.275715,124.43,10236.91992,28.52,20.299999,29.809999,16.780001,42.09,14640,1096.930054
29/01/2010,28.725714,129.770004,10122.04004,28.459999,20.129999,29.889999,16.27,41.419998,14740,1087.609985
01/02/2010,27.481428,123.18,10068.99023,28.48,19.469999,29.51,15.45,41,14480,1073.890015
02/02/2010,27.987143,118.790001,10186.12988,28.41,19.68,29.879999,16.51,43.189999,14400,1090.050049
03/02/2010,27.881428,117.120003,10291.73047,28.440001,19.780001,29.780001,16.59,42.709999,14760,1100.670044
04/02/2010,28.104286,118.639999,10273.12012,28.16,19.57,29.9,16.73,41.610001,14700,1097.25
05/02/2010,27.518572,115.879997,10003.69043,28.360001,19.1,29.379999,15.88,39.5,15000,1064.119995
08/02/2010,27.955715,119.379997,10005.42969,28.42,19.48,29.4,16.17,41.150002,15020,1065.51001
09/02/2010,28.059999,118.199997,9910.280273,28.59,19.639999,29.540001,16.450001,40.759998,15220,1060.060059
10/02/2010,27.984285,118,10055.45996,28.360001,19.59,29.200001,16.16,41.25,15220,1069.680054
11/02/2010,27.84,117.209999,10037.84961,28.219999,19.629999,29.299999,16.629999,40.91,14840,1067.099976
12/02/2010,28.301428,118.989998,10137.23047,28.08,19.959999,29.059999,17,41.610001,14980,1075.949951
16/02/2010,28.848572,120.059998,10100.80957,28.110001,20.620001,29.469999,17.58,43.330002,14600,1079.130005
17/02/2010,29.17,117.07,10261.48047,28.120001,20.860001,29.84,17.889999,44.509998,14460,1096.140015
18/02/2010,28.804285,115.839996,10309.38965,28.280001,20.639999,29.959999,16.860001,43.799999,14400,1099.030029
19/02/2010,28.837143,117.910004,10387.76953,28.309999,20.719999,32.25,16.6,44.02,14860,1105.48999
22/02/2010,28.905714,117.370003,10402.42969,28.16,20.950001,32.599998,16.65,44.25,15040,1110
23/02/2010,28.571428,118.010002,10383.16016,28,20.84,32.240002,16.66,44.080002,15160,1107.48999
24/02/2010,28.318571,117.959999,10284,28.129999,20.52,31.940001,16.35,43.080002,15400,1095.890015
25/02/2010,28.197144,118.169998,10366.59961,28.18,20.370001,31.799999,16.17,42.880001,15420,1101.23999
26/02/2010,28.911428,117.879997,10321.41016,28.07,20.6,32.490002,16.32,44.080002,15240,1103.099976
01/03/2010,29.392857,118.699997,10326.09961,28.190001,20.68,32.330002,16.209999,44.630001,15420,1105.359985
02/03/2010,29.99,125.010002,10404.16016,28.16,20.99,32.77,17,45.799999,15800,1117.01001
03/03/2010,29.848572,125.400002,10406.28027,28.34,20.76,33.07,16.940001,46.209999,15700,1119.359985
04/03/2010,29.897142,125.980003,10396.53027,28.58,20.6,33.279999,16.700001,46.57,15600,1119.119995
05/03/2010,30.705715,129.130005,10445.12988,28.700001,20.66,33.360001,16.540001,46.98,15600,1125.119995
08/03/2010,31.43,128.300003,10563.78027,28.700001,20.809999,33.790001,17.18,47.299999,15620,1138.400024
09/03/2010,31.187143,129.589996,10552.24023,28.610001,20.68,33.75,17.09,46.900002,15200,1137.560059
10/03/2010,31.975714,129.110001,10560.12988,28.75,20.950001,33.950001,17.5,47.009998,15460,1140.219971
11/03/2010,31.987143,130.449997,10560.98047,28.98,21.139999,34.25,17.450001,46.889999,15500,1143.959961
12/03/2010,32.48143,134.199997,10611.76953,28.940001,21.309999,34.380001,17.379999,47.529999,15760,1151.709961
15/03/2010,32.197144,131.699997,10623.41016,29.200001,21.16,34.439999,17.23,47.310001,15700,1148.530029
16/03/2010,32.025715,131.240005,10642.53027,29.25,21.23,34.650002,17.15,47.349998,15800,1150.829956
17/03/2010,32.128571,132.410004,10686.36035,29.18,22.059999,34.509998,17.860001,48.68,15720,1159.939941
18/03/2010,32.014286,131.020004,10733.44043,29.35,22.190001,34.41,18.129999,48.25,15760,1166.130005
19/03/2010,32.112858,133.710007,10780,29.309999,22.25,34.75,17.719999,45.959999,16060,1166.680054
22/03/2010,31.495714,130.199997,10741,29.27,21.870001,34.34,17.030001,45.439999,16520,1157.25
23/03/2010,32.234287,130.889999,10787.17969,29.4,22.389999,34.77,17.66,48.049999,16580,1166.469971
24/03/2010,32.52,128.639999,10887.62012,29.559999,22.530001,34.560001,17.74,48.799999,16820,1172.699951
25/03/2010,32.988571,129.139999,10837.50977,29.610001,22.690001,34.799999,17.540001,48.880001,16400,1170.030029
26/03/2010,32.707142,134.899994,10841.29004,29.49,22.43,34.41,17.49,47.669998,16420,1167.579956
29/03/2010,33.285713,135.369995,10849.23047,29.51,22.42,34.23,17.450001,48.43,15940,1167.709961
30/03/2010,33.799999,135.740005,10895.01953,29.959999,22.4,34.41,17.76,50.34,16100,1173.75
31/03/2010,33.64143,136,10907.33984,29.73,22.32,34.220001,17.559999,49.23,16120,1171.75
01/04/2010,33.915714,135.800003,10857.30957,29.57,22.4,34.369999,17.48,50.029999,16640,1171.22998
05/04/2010,33.568573,132.850006,10927.4502,29.52,22.48,34.549999,17.33,54.900002,16800,1178.709961
06/04/2010,34.028572,131.229996,10972.49023,29.799999,22.43,34.860001,17.26,54.700001,17000,1186.01001
07/04/2010,34.221428,135.960007,10961.9502,30.379999,22.43,34.889999,16.940001,53.720001,16460,1188.22998
08/04/2010,34.348572,134.710007,10896.99023,30.42,22.379999,34.580002,17.049999,52.509998,16400,1181.75
09/04/2010,34.490002,140.720001,10926.91992,30.209999,22.4,34.459999,16.84,52.970001,16800,1187.469971
12/04/2010,34.599998,140,10996.75,30.49,22.690001,34.490002,17.01,53.900002,16320,1194.939941
13/04/2010,34.55143,141.229996,11006.71973,30.16,22.65,34.25,17.370001,52.34,16920,1195.939941
14/04/2010,35.040001,140.339996,11020.7002,30.219999,23.57,34.950001,18.040001,53.490002,16300,1198.689941
15/04/2010,35.111427,144.550003,11122.95996,30.299999,23.83,34.98,17.940001,53.610001,16160,1210.77002
16/04/2010,35.509998,144.880005,11143.66016,30.5,24.059999,35.25,17.280001,52.34,16000,1210.170044
19/04/2010,35.290001,142.350006,11018.36035,31,23.91,35.310001,16.93,51.720001,15680,1192.060059
20/04/2010,35.505714,143.830002,11093.11035,31.23,24.200001,35.34,17.1,51.82,15800,1199.040039
21/04/2010,36.971428,145.169998,11116.91016,31.02,24.1,35.43,17.129999,53.220001,15640,1207.160034
22/04/2010,36.89143,147.009995,11119.78027,31.139999,23.549999,35.549999,16.33,49.689999,15500,1202.52002
23/04/2010,38.284286,145.380005,11132.17969,31.040001,23.950001,35.849998,16.620001,50.779999,15160,1207.869995
26/04/2010,38.84,143.199997,11205.11035,30.280001,24.08,36.119999,16.459999,51.48,14940,1217.069946
27/04/2010,38.181427,145.550003,11203.66992,31.09,23.73,36.150002,16.48,51.869999,14960,1209.920044
28/04/2010,37.607143,142.589996,10988.87012,31.35,23.41,35.869999,16.120001,49.650002,15260,1184.589966
29/04/2010,37.574287,140.089996,11045.63965,31.309999,23.33,35.849998,16.209999,50.32,15140,1193.300049
30/04/2010,38.472858,141.399994,11168.23047,31.26,23.450001,36.349998,16.450001,50.450001,15340,1206.77002
03/05/2010,37.691429,137.199997,11009.59961,31.42,22.98,36.759998,15.79,49.150002,15000,1188.579956
04/05/2010,37.555714,135.619995,11149.48047,31.690001,22.93,36.950001,15.3,49,15440,1197.5
05/05/2010,36.147144,128,10918.40039,31.82,22.1,36.349998,14.45,48.529999,15580,1169.23999
06/05/2010,36.261429,130,10868.12012,32.060001,22.15,36.439999,14.4,46.73,15380,1164.380005
07/05/2010,34.815716,127.970001,10519.41992,32.32,21.26,35.18,14.33,45.98,15440,1127.040039
10/05/2010,35.75,129.729996,10386.17969,32.169998,22.290001,35.049999,14.8,47.860001,15480,1122.27002
11/05/2010,35.977142,129.949997,10780,32.18,22.32,35.549999,14.42,47.240002,15180,1156.390015
12/05/2010,37.034286,131.410004,10742.15039,32.110001,22.6,35.93,14.5,47.880001,15080,1155.430054
13/05/2010,37.602856,133.929993,10896.61035,32.25,23.030001,36.759998,14.62,48.09,14800,1170.040039
14/05/2010,36.451427,130.360001,10780.67969,32.150002,22.190001,36.169998,13.66,47.48,15220,1157.189941
17/05/2010,36.385715,128.240005,10616.98047,31.92,21.75,35.75,12.98,46.869999,15420,1136.52002
18/05/2010,36.71143,130.139999,10625.4502,32.400002,22.139999,37.060001,13.1,46.799999,15420,1138.780029
19/05/2010,35.642857,125.510002,10505.7002,32.41,21.52,36.59,12.5,44.68,15260,1119.569946
20/05/2010,34.554287,122.639999,10440.20996,32.169998,21.02,34.990002,12.39,43.52,15800,1107.339966
21/05/2010,33.259998,117.900002,10063.92969,32.07,20.41,33.299999,12.1,41.279999,15740,1067.26001
24/05/2010,35.325714,122.57,10193.45996,32.080002,20.950001,34.860001,12.69,43.720001,15720,1084.780029
25/05/2010,34.192856,118.540001,10061.42969,32.18,20.120001,33.389999,11.97,41.77,15800,1067.420044
26/05/2010,35.725716,125.050003,10045.11035,32.400002,21.1,34.880001,13.2,44.650002,15560,1075.51001
27/05/2010,35.799999,124.980003,9971.730469,32.57,21.16,34.860001,13.07,45.599998,15640,1074.27002
28/05/2010,37.055714,126.07,10258,32.75,21.68,35.470001,13.48,46.869999,15360,1102.589966
01/06/2010,37.098572,124.970001,10133.94043,32.549999,21.299999,35.509998,12.96,45.400002,15440,1087.300049
02/06/2010,37.791428,124.019997,10025.61035,32.580002,21.389999,35.330002,12.6,43.82,15900,1073.01001
03/06/2010,37.882858,126.25,10250.66992,32.200001,21.959999,36.34,12.46,46.419998,16020,1098.819946
04/06/2010,36.887142,126.330002,10249.61035,32.34,21.540001,36.34,12.33,44.169998,16060,1098.430054
07/06/2010,36.898571,125.839996,9931.75,32.25,20.940001,35.52,12.15,42.880001,16140,1065.839966
08/06/2010,36.177143,122,9812.94043,32.200001,20.219999,34.799999,11.45,41.27,16300,1050.810059
09/06/2010,35.924286,120.309998,9941.570313,31.940001,20.389999,35.450001,11.24,42.639999,16300,1062.75
10/06/2010,34.977142,120,9901.669922,32.450001,20.35,35.450001,11.13,43.41,16460,1058.77002
11/06/2010,35.46143,121.389999,10166.78027,32.82,20.309999,35.560001,11.23,43.439999,16200,1082.650024
14/06/2010,36.565716,124.239998,10211.83008,33.049999,20.950001,36.43,11.78,45.119999,16540,1095
15/06/2010,36.52,123.199997,10192.40039,33.310001,21.110001,36.700001,11.49,44.919998,16280,1091.209961
16/06/2010,37.299999,125.389999,10404.24023,33.709999,21.41,37.080002,11.84,46.360001,16520,1114.02002
17/06/2010,38.657143,126.739998,10409.98047,33.439999,21.59,37.5,12.18,45.709999,16920,1115.97998
18/06/2010,38.892857,126.480003,10435,33.549999,21.559999,37.740002,12.29,44.43,17220,1116.160034
21/06/2010,39.669998,126.790001,10452.45996,33.380001,21.67,37.66,12.56,44.759998,17480,1122.790039
22/06/2010,38.880001,122.650002,10441.9502,33.290001,21.129999,37.200001,12.16,43.619999,17300,1113.900024
23/06/2010,39.225716,122.110001,10293.29981,33.279999,20.940001,36.900002,11.67,42.02,17140,1095.569946
24/06/2010,38.714287,120.610001,10297.08008,33.450001,20.620001,36.5,11.62,42.060001,17280,1090.930054
25/06/2010,38.580002,118.139999,10153.48047,34.099998,20.4,36.27,11.19,41.080002,17180,1075.099976
28/06/2010,38.132858,118.849998,10143.04981,34.439999,20.110001,36.299999,11.16,41.380001,16680,1077.5
29/06/2010,37.73143,116.260002,10135.71973,34.549999,20,35.740002,10.86,38.599998,16700,1071.099976
30/06/2010,36.672855,108.580002,9868.339844,34.52,19.700001,34.860001,10.5,36.630001,17240,1040.560059
01/07/2010,36.328571,108.900002,9773.269531,34.200001,19.43,34.790001,10.24,36.310001,17100,1031.099976
02/07/2010,35.784286,110.919998,9732.530273,34.529999,19.209999,34.560001,10.42,36.18,16740,1027.650024
06/07/2010,35.857143,110.650002,9686.480469,34.59,19.549999,34.849998,10.21,36.57,16540,1028.089966
07/07/2010,35.784286,109.839996,9743.620117,34.119999,19.459999,35.049999,10.18,35.349998,16760,1028.540039
08/07/2010,37.497143,115.019997,10019.25977,34.23,20.34,36.099998,10.7,36.869999,16980,1062.920044
09/07/2010,36.69857,116.550003,10138.99023,33.84,20.059999,35.950001,10.36,36.380001,16960,1070.5
12/07/2010,36.932858,117.809998,10199.24023,33.919998,20.309999,36.209999,10.35,37.189999,16700,1077.22998
13/07/2010,36.617142,120.690002,10217.54981,33.080002,20.969999,36.799999,10.71,36.959999,16620,1080.650024
14/07/2010,35.625713,123.029999,10370.95996,31.790001,22.059999,37.610001,11.4,36.75,16400,1095.609985
15/07/2010,35.46143,120.129997,10367.09961,32.07,21.34,37.099998,11.04,37.07,16600,1094.459961
16/07/2010,36.168571,121.279999,10356.2002,32.369999,21.43,37.470001,10.72,36.639999,16560,1093.849976
19/07/2010,35.697144,118.379997,10098.12012,31.690001,21.17,36.619999,10.19,36,16900,1066.849976
20/07/2010,34.700001,120.610001,10151.48047,32.060001,21.16,36.400002,10.19,35.040001,16800,1064.530029
21/07/2010,37.869999,120.620003,10226.01953,31.66,21.57,37.720001,10.82,37.080002,16340,1086.670044
22/07/2010,36.811428,118.709999,10121.80957,30.290001,21.35,37.709999,10.48,38,15960,1072.140015
23/07/2010,36.727142,105.93,10321.16016,30.799999,21.639999,37.779999,10.53,39.880001,16000,1092.170044
26/07/2010,37.142857,118.260002,10424.16992,31.370001,21.68,38.889999,10.33,41.009998,16240,1102.890015
27/07/2010,37.267143,118.43,10525.28027,31.41,21.68,39.360001,10.58,41.310001,15940,1117.359985
28/07/2010,37.667141,117,10537.00977,31.35,21.639999,39.560001,10.29,39.860001,15960,1112.839966
29/07/2010,37.244286,117.989998,10498.94043,31.530001,21.389999,39.580002,9.4,40.09,16120,1108.069946
30/07/2010,36.555714,115.529999,10465.19043,31.65,20.77,39.200001,9.06,38.700001,15960,1098.439941
02/08/2010,37.205715,119.150002,10468.82031,31.9,20.9,39.970001,9.35,40.220001,15800,1107.530029
03/08/2010,37.287144,120,10673.91992,31.6,21.01,39.970001,9.11,40.25,15700,1125.339966
04/08/2010,37.548573,123.059998,10630.2002,31.4,20.809999,40.240002,9.02,40.599998,15300,1121.060059
05/08/2010,37.389999,126.769997,10679.66992,31.35,20.639999,40.349998,9.35,40.32,14940,1125.780029
06/08/2010,37.111427,126.720001,10668.54981,30.969999,20.450001,39.950001,9.4,39.799999,15000,1122.069946
09/08/2010,37.354286,128.460007,10654.62012,31.52,20.790001,40.700001,9.65,41.849998,15200,1122.800049
10/08/2010,37.121429,127.949997,10696.62988,31.549999,20.110001,40.240002,9.48,39.970001,14880,1122.920044
11/08/2010,36.485714,128.100006,10631.82031,31.58,19.530001,39.919998,9.05,39.16,15740,1116.890015
12/08/2010,35.241428,123.760002,10361.58008,31.5,19.17,38.599998,8.72,37.880001,15440,1081.47998
13/08/2010,35.950001,126.059998,10320.33008,31.93,19.33,38.59,9.25,38.880001,15520,1082.219971
16/08/2010,35.368572,123.610001,10303.07031,32.240002,19.139999,38.48,9.26,38.279999,15600,1077.48999
17/08/2010,35.725716,127.339996,10297.62988,32.369999,19.719999,38.77,9.24,39.490002,15500,1081.160034
18/08/2010,36.05143,129.25,10398.58984,32.41,19.530001,39.150002,9.24,39.16,15580,1092.079956
19/08/2010,36.119999,129.220001,10411.15039,31.940001,18.969999,39.060001,9.42,39.790001,15700,1092.439941
20/08/2010,35.627144,127.199997,10270.98047,32.099998,18.92,41.360001,9.81,38.900002,15840,1075.630005
23/08/2010,35.970001,127.860001,10215.50977,32.48,18.92,43.529999,10,38.73,15540,1073.359985
24/08/2010,34.667141,125.410004,10173.04981,32.5,18.559999,42.599998,9.5,36.5,15700,1063.199951
25/08/2010,34.005714,123.849998,10040.15039,32.459999,18.26,42.25,9.61,35.619999,15820,1048.97998
26/08/2010,35.064285,127.150002,10059.90039,31.959999,18.6,42.810001,10.05,36.630001,16200,1056.280029
27/08/2010,34.535713,125.459999,9982.179688,31.52,18.23,42.560001,9.86,36.889999,16300,1049.27002
30/08/2010,34.394287,126.029999,10145.58008,31.33,18.25,42.48,10,37.57,16240,1062.900024
31/08/2010,34.549999,122.849998,10006.41992,31.969999,17.879999,42.080002,9.5,36.709999,16500,1046.880005
01/09/2010,35.352856,126.360001,10016.00977,31.48,17.940001,42.959999,9.47,38.02,16600,1049.719971
02/09/2010,35.894287,132.169998,10270.08008,31.690001,18.23,43.66,9.43,39.650002,16540,1080.660034
03/09/2010,36.441429,136.889999,10321.91992,32,18.52,44,9.8,40.66,16220,1093.609985
07/09/2010,36.662857,137.559998,10446.79981,31.549999,18.360001,44.169998,9.87,40.25,16160,1102.599976
